date,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR,dia_semana,hora
2023-01-03 18:00:00,1.16,3.8,23.1,27.1,41.0,67.0,11.97,708.4,0,21.0,4.7,0.021,25.31,9.0,75.0,1,18
2023-01-03 19:00:00,1.3,5.6,35.8,41.6,16.0,67.0,12.39,709.2,0,22.0,5.0,0.001,23.27,8.9,41.0,1,19
2023-01-03 20:00:00,1.08,4.0,25.4,29.6,18.0,73.0,10.93,710.3,0,22.0,6.0,0.001,22.09,9.0,45.0,1,20
2023-01-03 21:00:00,1.21,7.0,34.7,41.9,8.0,57.0,9.55,711.2,0,25.0,6.2,0.001,20.13,2.9,253.0,1,21
2023-01-03 22:00:00,1.48,27.3,39.9,67.4,4.0,53.0,14.15,711.7,0,30.0,6.8,0.001,18.66,3.3,236.0,1,22
2023-01-03 23:00:00,1.52,30.4,40.5,71.1,4.0,66.0,16.95,712.1,0,32.0,5.3,0.001,18.03,3.1,187.0,1,23
2023-01-04 00:00:00,1.4,20.6,39.8,60.7,4.0,66.0,14.49,712.4,0,36.0,5.2,0.001,16.95,2.6,26.0,2,0
2023-01-04 01:00:00,1.46,25.7,38.8,64.7,19.9375,55.0,14.91,712.5,0,35.0,4.6,0.001,16.89,4.1,251.0,2,1
2023-01-04 02:00:00,1.27,11.8,36.7,48.7,5.0,57.0,14.55,712.4,0,36.0,4.3,0.001,16.59,3.5,250.0,2,2
2023-01-04 03:00:00,1.32,31.3,41.7,73.2,5.0,59.0,32.3,712.3,0,35.0,16.4,0.001,16.14,4.1,238.0,2,3
2023-01-04 04:00:00,1.18,24.0,40.0,64.2,5.0,168.0,47.91,712.1,0,35.0,15.8,0.001,15.93,4.7,244.0,2,4
2023-01-04 05:00:00,1.07,5.9,32.0,38.1,7.0,158.0,34.1,712.4,0,34.0,10.8,0.001,15.58,3.1,254.0,2,5
2023-01-04 06:00:00,1.04,4.9,29.0,34.0,8.0,97.0,23.96,712.7,0,34.0,9.6,0.001,15.33,4.2,245.0,2,6
2023-01-04 07:00:00,1.1,11.9,34.2,46.4,5.0,81.0,23.68,713.2,0,34.0,11.3,0.001,15.17,5.0,235.0,2,7
2023-01-04 08:00:00,1.22,20.3,34.8,55.3,5.0,98.0,22.26,713.8,0,34.0,10.4,0.009,15.15,3.8,242.0,2,8
2023-01-04 09:00:00,1.66,54.8,36.2,91.3,5.0,90.0,20.88,714.6,0,30.0,9.0,0.036,18.15,3.4,196.0,2,9
2023-01-04 10:00:00,1.5,30.5,36.9,67.6,11.0,112.0,27.69,715.2,0,25.0,11.1,0.095,20.57,4.7,196.0,2,10
2023-01-04 11:00:00,1.66,20.2,34.2,54.6,20.0,114.0,29.22,715.3,0,22.0,10.8,0.427,22.33,4.9,50.0,2,11
2023-01-04 12:00:00,1.2,11.5,25.3,37.1,31.0,103.0,23.89,715.1,0,22.0,6.6,0.559,22.47,8.5,63.0,2,12
2023-01-04 13:00:00,1.1,7.3,20.0,27.5,43.0,84.0,14.27,714.5,0,23.0,8.7,0.631,23.28,8.9,60.0,2,13
2023-01-04 14:00:00,1.09,5.4,17.1,22.7,56.0,69.0,15.25,713.8,0,22.0,11.3,0.62,23.98,9.8,46.0,2,14
2023-01-04 15:00:00,1.06,4.5,15.7,20.4,67.0,77.0,17.14,713.4,0,22.0,12.5,0.537,24.56,11.1,52.0,2,15
2023-01-04 16:00:00,1.04,4.0,14.7,18.9,67.0,79.0,17.11,713.1,0,22.0,13.4,0.301,25.0,11.3,61.0,2,16
2023-01-04 17:00:00,1.05,4.0,15.1,19.2,57.0,74.0,15.64,713.0,0,22.0,8.7,0.068,24.64,10.5,80.0,2,17
2023-01-04 18:00:00,1.07,3.6,18.0,21.8,47.0,72.0,12.28,713.3,0,25.0,4.6,0.019,23.32,8.7,110.0,2,18
2023-01-04 19:00:00,1.23,4.1,26.9,31.2,32.0,55.0,12.42,713.7,0,28.0,3.9,0.001,21.96,6.7,86.0,2,19
2023-01-04 20:00:00,1.25,4.3,27.4,31.9,28.0,62.0,13.36,714.3,0,31.0,3.7,0.001,20.92,4.7,86.0,2,20
2023-01-04 21:00:00,1.24,4.0,28.2,32.4,24.0,60.0,14.38,714.8,0,33.0,3.6,0.001,19.93,3.0,87.0,2,21
2023-01-04 22:00:00,1.16,3.6,26.0,29.8,23.0,55.0,14.39,715.2,0,35.0,3.4,0.001,19.18,3.1,288.0,2,22
2023-01-04 23:00:00,1.11,3.9,20.8,24.9,26.0,56.0,16.83,715.4,0,38.0,4.2,0.001,18.46,5.6,43.0,2,23
2023-01-05 00:00:00,1.06,3.3,20.2,23.7,22.0,70.0,20.38216216216216,715.8,0,42.0,4.3,0.001,16.97,3.7,292.0,3,0
2023-01-05 01:00:00,1.24,3.4,26.7,30.2,14.0,70.0,20.534125,715.9,0,45.0,4.0,0.001,16.03,3.8,265.0,3,1
2023-01-05 02:00:00,1.17,3.4,25.3,28.9,15.0,77.0,21.55538461538461,715.7,0,46.0,3.7,0.001,15.78,4.4,248.0,3,2
2023-01-05 03:00:00,1.2,8.404109589041095,30.8,34.4,9.0,68.0,22.68397435897436,715.6,0,50.0,4.5,0.001,14.6,3.3,257.0,3,3
2023-01-05 04:00:00,1.21,8.806849315068494,26.4,29.9,12.0,78.0,23.66564102564103,715.6,0,50.0,4.5,0.001,14.37,3.9,254.0,3,4
2023-01-05 05:00:00,1.22,4.1,31.6,35.8,6.0,82.0,24.3298717948718,715.9,0,52.0,4.2,0.001,13.87,3.4,234.0,3,5
2023-01-05 06:00:00,1.14,3.5,27.1,30.8,9.0,80.0,24.50294871794872,716.1,0,53.0,3.8,0.001,13.24,3.0,255.0,3,6
2023-01-05 07:00:00,1.2,20.9,36.2,57.3,5.0,84.0,24.90253164556962,716.5,0,50.0,4.8,0.001,13.13,3.4,259.0,3,7
2023-01-05 08:00:00,1.42,28.3,39.7,68.3,4.0,107.0,27.08220779220779,717.0,0,45.0,7.7,0.007,13.42,4.3,236.0,3,8
2023-01-05 09:00:00,1.61,53.8,43.1,97.2,6.0,110.0,28.71746835443038,717.6,0,36.0,9.7,0.035,16.22,5.5,202.0,3,9
2023-01-05 10:00:00,1.54,44.6,46.5,91.4,9.0,139.0,30.5765,717.8,0,28.0,9.3,0.093,19.63,4.7,235.0,3,10
2023-01-05 11:00:00,1.55,33.8,49.2,83.1,18.0,130.0,31.754,717.7,0,24.0,9.1,0.429,22.13,4.3,54.0,3,11
2023-01-05 12:00:00,1.72,29.2,54.9,84.3,22.0,150.0,31.62897435897436,717.4,0,27.0,12.9,0.555,23.17,6.3,49.0,3,12
2023-01-05 13:00:00,1.39,15.6,43.1,58.9,38.0,141.0,29.04302631578947,716.8,0,27.0,16.4,0.623,23.39,9.4,53.0,3,13
2023-01-05 14:00:00,1.34,7.9,32.9,40.9,55.0,141.0,27.67142857142857,716.0,0,26.0,8.6,0.607,24.22,10.8,56.0,3,14
2023-01-05 15:00:00,1.31,6.1,28.0,34.2,66.0,129.0,26.64753246753247,715.5,0,25.0,6.1,0.518,24.91,12.7,50.0,3,15
2023-01-05 16:00:00,1.28,4.8,23.6,28.7,72.0,127.0,25.04675324675324,715.1,0,26.0,5.5,0.296,25.33,13.2,65.0,3,16
2023-01-05 17:00:00,1.14,4.1,16.4,20.7,61.0,103.0,23.07233766233766,715.0,0,25.0,4.6,0.068,25.04,12.4,79.0,3,17
2023-01-05 18:00:00,1.22,4.0,21.1,25.1,51.0,76.0,18.0,715.1,0,28.0,4.5,0.021,23.96,8.8,72.0,3,18
2023-01-05 19:00:00,1.34,3.9,27.8,31.7,35.0,70.0,16.0,715.2,0,31.0,4.0,0.002,22.86,4.9,91.0,3,19
2023-01-05 20:00:00,1.42,4.7,32.9,37.6,19.0,77.0,17.0,715.4,0,35.0,3.8,0.001,21.7,2.0,93.0,3,20
2023-01-05 21:00:00,1.39,4.5,32.1,36.7,14.0,71.0,19.0,715.7,0,39.0,3.5,0.001,20.59,0.7,107.0,3,21
2023-01-05 22:00:00,1.05,3.8,10.7,14.5,30.0,65.0,15.0,715.9,0,42.0,3.3,0.001,21.2,8.1,115.0,3,22
2023-01-05 23:00:00,1.01,3.5,7.1,10.6,31.0,51.0,12.0,715.8,0,48.0,3.2,0.001,20.72,9.5,113.0,3,23
2023-01-06 00:00:00,1.09,3.6,14.0,17.5,22.0,47.0,13.0,715.7,0,55.0,3.2,0.001,19.52,4.2,65.0,4,0
2023-01-06 01:00:00,1.15,4.7,27.0,31.8,7.0,53.0,18.0,715.7,0,65.0,4.3,0.0,17.57,5.3,358.0,4,1
2023-01-06 02:00:00,1.14,4.4,25.2,29.5,7.0,125.0,17.0,715.5,0,71.0,4.8,0.001,16.46,3.2,6.0,4,2
2023-01-06 03:00:00,1.11,3.6,15.3,18.9,12.0,116.0,17.0,715.3,0,77.0,4.7,0.001,15.49,3.6,47.0,4,3
2023-01-06 04:00:00,1.11,3.6,17.1,20.8,10.0,86.0,22.90240506329114,715.2,0,79.0,5.9,0.001,15.45,3.1,30.0,4,4
2023-01-06 05:00:00,1.26,4.465277777777778,14.9,18.5,13.0,71.0,28.0,715.1,0,79.0,5.8,0.001,15.5,2.7,358.0,4,5
2023-01-06 06:00:00,1.37,4.0,16.2,20.2,11.0,76.0,32.0,715.1,0,77.0,4.6,0.001,15.52,4.2,326.0,4,6
2023-01-06 07:00:00,1.28,10.9,19.9,30.8,8.0,73.0,31.0,715.2,0,75.0,4.1,0.001,15.36,2.3,271.0,4,7
2023-01-06 08:00:00,1.5,41.1,32.8,73.9,4.0,99.0,32.0,715.5,0,69.0,6.0,0.004,15.05,5.8,214.0,4,8
2023-01-06 09:00:00,1.59,39.2,31.9,71.1,4.0,170.0,32.0,715.8,0,69.0,7.3,0.05,15.09,7.1,228.0,4,9
2023-01-06 10:00:00,1.5,25.9,31.4,57.4,8.0,169.0,34.0,716.1,0,67.0,8.0,0.147,16.18,5.3,206.0,4,10
2023-01-06 11:00:00,1.38,16.1,25.1,41.2,16.0,158.0,49.0,716.1,0,60.0,6.3,0.371,18.73,3.2,16.0,4,11
2023-01-06 12:00:00,1.7,17.7,29.7,47.4,20.0,114.0,50.0,715.8,0,57.0,5.4,0.502,19.94,4.1,13.0,4,12
2023-01-06 13:00:00,1.85,20.4,44.6,64.9,25.0,112.0,51.0,714.9,0,53.0,8.2,0.56,21.0,4.9,18.0,4,13
2023-01-06 14:00:00,1.71,11.9,41.1,53.0,42.0,156.0,74.0,714.0,0,47.0,10.0,0.56,22.33,5.3,50.0,4,14
2023-01-06 15:00:00,1.48,6.5,25.3,31.7,57.0,148.0,83.0,713.5,0,45.0,5.9,0.491,23.31,6.1,39.0,4,15
2023-01-06 16:00:00,1.22,5.6,15.8,21.4,47.0,116.0,83.0,713.1,0,42.0,5.0,0.321,24.26,7.8,42.0,4,16
2023-01-06 17:00:00,1.2,5.1,15.6,20.8,43.0,78.0,23.8798717948718,712.8,0,37.0,4.3,0.085,25.02,5.3,81.0,4,17
2023-01-06 18:00:00,1.2,3.9,13.3,17.2,39.0,69.0,41.0,712.9,0,41.0,3.5,0.022,23.63,6.6,103.0,4,18
2023-01-06 19:00:00,1.31,4.3,22.0,26.2,27.0,58.0,19.0,713.0,0,45.0,3.4,0.002,22.49,5.5,104.0,4,19
2023-01-06 20:00:00,1.25,3.6,18.9,22.5,24.0,63.0,19.0,713.2,0,49.0,3.2,0.001,21.87,6.6,118.0,4,20
2023-01-06 21:00:00,1.16,3.6,13.2,16.8,26.0,53.0,21.0,713.4,0,50.0,3.2,0.001,21.67,7.0,120.0,4,21
2023-01-06 22:00:00,1.21,3.7,16.9,20.6,21.0,43.0,25.0,713.7,0,52.0,3.1,0.001,20.8,2.2,145.0,4,22
2023-01-06 23:00:00,1.59,8.8,38.4,47.2,6.0,57.0,28.0,713.8,0,55.0,3.7,0.001,19.01,3.3,217.0,4,23
2023-01-07 00:00:00,1.67,15.4,45.4,60.8,4.0,82.0,44.0,713.7,0,56.0,5.7,0.001,18.19,2.8,230.0,5,0
2023-01-07 01:00:00,1.6,15.6,42.2,57.8,3.0,124.0,45.0,713.4,0,59.0,6.7,0.001,17.61,4.0,230.0,5,1
2023-01-07 02:00:00,1.55,16.9,34.3,51.1,3.0,109.0,34.0,713.2,0,68.0,4.5,0.001,16.9,3.0,263.0,5,2
2023-01-07 03:00:00,1.45,12.6,30.1,42.8,2.0,91.0,34.0,712.8,0,74.0,3.5,0.001,15.97,2.4,246.0,5,3
2023-01-07 04:00:00,1.46,13.6,34.9,48.5,3.0,82.0,36.0,712.5,0,66.0,3.7,0.001,15.25,1.2,247.0,5,4
2023-01-07 05:00:00,1.44,22.8,34.2,57.0,3.0,93.0,39.0,712.4,0,67.0,3.8,0.001,14.89,1.9,269.0,5,5
2023-01-07 06:00:00,1.33,18.1,29.4,47.4,3.0,115.0,42.0,712.2,0,76.0,3.4,0.001,14.59,2.2,232.0,5,6
2023-01-07 07:00:00,1.32,10.6,23.3,33.9,10.1358024691358,114.0,52.0,712.4,0,81.0,3.1,0.001,14.12,1.0,224.0,5,7
2023-01-07 08:00:00,1.46,29.1,25.1,54.3,10.48148148148148,104.0,53.0,712.8,0,80.0,3.1,0.006,13.76,1.7,257.0,5,8
2023-01-07 09:00:00,1.79,55.8,34.4,90.2,4.0,106.0,49.0,713.0,0,63.0,3.6,0.035,16.53,1.5,315.0,5,9
2023-01-07 10:00:00,1.89,63.7,46.3,110.0,8.0,142.0,48.0,713.4,0,43.0,5.5,0.08,20.69,2.8,25.0,5,10
2023-01-07 11:00:00,2.11,40.1,47.0,87.1,12.0,141.0,48.0,714.0,0,48.0,4.9,0.377,21.16,5.7,58.0,5,11
2023-01-07 12:00:00,1.73,15.9,33.3,49.2,24.0,173.0,32.70597402597403,714.0,0,47.0,5.3,0.528,22.44,5.3,73.0,5,12
2023-01-07 13:00:00,1.28,9.4,21.0,30.4,32.0,122.0,43.0,713.5,0,43.0,5.2,0.603,24.25,6.4,86.0,5,13
2023-01-07 14:00:00,1.17,6.1,14.9,21.1,42.0,105.0,42.0,712.9,0,35.0,5.0,0.601,26.13,5.6,72.0,5,14
2023-01-07 15:00:00,1.16,5.1,13.2,18.3,47.0,85.0,42.0,712.6,0,36.0,4.4,0.517,26.48,8.4,89.0,5,15
2023-01-07 16:00:00,1.09,4.6,11.0,15.7,44.0,75.0,24.54973333333333,712.4,0,32.0,4.3,0.333,27.43,6.1,58.0,5,16
2023-01-07 17:00:00,1.21,4.4,15.3,19.7,47.0,59.0,32.0,712.7,0,38.0,3.8,0.092,26.34,9.7,69.0,5,17
2023-01-07 18:00:00,1.23,4.1,16.6,20.7,39.0,76.0,26.0,713.2,0,46.0,6.0,0.027,24.58,9.8,70.0,5,18
2023-01-07 19:00:00,1.31,3.9,21.5,25.3,24.0,68.0,26.0,713.6,0,49.0,6.3,0.002,23.18,7.5,73.0,5,19
2023-01-07 20:00:00,1.38,4.4,24.9,29.4,13.0,75.0,22.14893333333334,714.2,0,55.0,5.2,0.0,21.98,8.1,27.0,5,20
2023-01-07 21:00:00,1.49,4.2,18.2,22.4,15.0,69.0,22.87769230769231,715.0,0,59.0,4.1,0.0,20.7,7.9,5.0,5,21
2023-01-07 22:00:00,1.46,3.7,14.9,18.7,17.0,63.0,23.52907894736842,715.3,0,62.0,3.7,0.001,19.9,6.3,54.0,5,22
2023-01-07 23:00:00,1.31,3.6,19.9,23.5,11.0,52.0,24.0,715.6,0,65.0,3.6,0.001,19.33,6.2,91.0,5,23
2023-01-08 00:00:00,1.28,3.5,19.9,23.7,11.0,59.0,23.25066666666667,715.6,0,66.0,3.3,0.001,18.74,5.8,92.0,6,0
2023-01-08 01:00:00,1.34,3.8,21.5,25.5,9.0,57.0,24.60012987012987,715.6,0,67.0,3.2,0.001,18.35,4.7,145.0,6,1
2023-01-08 02:00:00,1.24,3.5,18.8,22.5,12.0,51.0,24.21898734177215,715.5,0,68.0,3.1,0.001,17.9,4.8,114.0,6,2
2023-01-08 03:00:00,1.21,3.5,16.9,20.5,12.0,46.0,24.09818181818182,715.4,0,67.0,3.0,0.001,18.01,3.6,117.0,6,3
2023-01-08 04:00:00,1.31,4.3,22.9,27.4,8.0,51.0,25.08026315789473,715.4,0,66.0,3.1,0.001,18.06,5.3,93.0,6,4
2023-01-08 05:00:00,1.13,3.4,13.4,17.0,16.0,64.0,25.56946666666667,715.5,0,65.0,3.1,0.001,17.93,6.1,121.0,6,5
2023-01-08 06:00:00,1.15,3.3,12.1,15.6,18.0,51.0,26.18844155844156,715.7,0,65.0,3.0,0.001,17.93,5.7,134.0,6,6
2023-01-08 07:00:00,1.23,3.3,11.2,14.7,19.0,49.0,25.12283783783784,716.1,0,64.0,2.9,0.001,18.05,5.4,131.0,6,7
2023-01-08 08:00:00,1.2,3.5,17.1,20.7,14.0,43.0,26.41423076923077,716.4,0,63.0,2.9,0.004,18.11,5.5,135.0,6,8
2023-01-08 09:00:00,1.19,4.1,17.1,21.4,15.0,50.0,27.38153846153846,716.8,0,64.0,5.841333333333334,0.035,18.19,4.1,141.0,6,9
2023-01-08 10:00:00,1.31,7.7,22.2,30.1,13.0,58.0,29.05298701298701,717.4,0,59.0,3.0,0.086,18.35,7.4,97.0,6,10
2023-01-08 11:00:00,1.766125,8.76125,18.10625,27.0925,31.6125,65.56202531645569,30.60693333333333,713.1303797468355,0,51.75641025641026,6.637837837837838,0.49875,22.49873417721519,7.155696202531645,54.69620253164557,6,11
2023-01-08 12:00:00,0.92,22.7,11.0,33.9,9.0,81.0,31.93679487179487,712.6864197530864,0,37.0,3.0,0.148,14.7,4.1,95.0,6,12
2023-01-08 13:00:00,1.18,14.9,27.4,42.5,14.0,67.31373493975903,29.26592105263158,716.8,0,47.0,4.5,0.253,20.25,5.4,106.0,6,13
2023-01-08 14:00:00,1.15,7.2,19.8,27.2,24.0,76.0,26.44233766233766,716.0,0,46.0,4.8,0.255,20.79,7.1,110.0,6,14
2023-01-08 15:00:00,0.97,3.9,11.1,15.2,33.0,67.0,24.91175675675676,715.4,0,43.0,4.1,0.249,21.23,7.2,99.0,6,15
2023-01-08 16:00:00,0.98,3.5,10.7,14.4,34.0,49.0,17.12,715.0,0,46.0,3.8,0.175,21.24,6.6,87.0,6,16
2023-01-08 17:00:00,1.03,3.2,10.6,13.9,35.0,44.0,18.05,715.0,0,46.0,3.6,0.098,21.05,7.0,97.0,6,17
2023-01-08 18:00:00,1.14,3.0,14.8,18.0,32.0,45.0,23.06,715.3,0,48.0,3.3,0.034,20.74,7.7,89.0,6,18
2023-01-08 19:00:00,1.15,2.8,13.3,16.2,31.0,58.0,25.87,715.5,0,52.0,3.1,0.001,19.87,9.3,122.0,6,19
2023-01-08 20:00:00,1.11,2.7,10.5,13.5,31.0,56.0,22.68,715.8,0,54.0,3.0,0.001,19.3,10.9,109.0,6,20
2023-01-08 21:00:00,1.18,2.9,15.0,18.0,25.0,62.0,23.22,716.3,0,56.0,3.0,0.001,18.88,8.8,79.0,6,21
2023-01-08 22:00:00,1.16,2.9,13.7,16.8,22.0,60.0,21.28,716.5,0,60.0,2.9,0.001,18.39,8.3,80.0,6,22
2023-01-08 23:00:00,1.1,2.7,10.0,12.9,22.0,53.0,18.08,716.6,0,64.0,2.9,0.001,18.02,5.6,94.0,6,23
2023-01-09 00:00:00,1.08,2.6,9.6,12.5,21.0,40.0,16.61,716.3,0,64.0,3.2,0.001,17.85,4.5,74.0,0,0
2023-01-09 01:00:00,1.02,2.5,6.4,9.2,26.0,44.0,14.72,715.9,0,62.0,3.6,0.001,18.2,7.2,81.0,0,1
2023-01-09 02:00:00,0.99,2.4,5.0,7.7,26.0,32.0,13.6,715.6,0,62.0,3.4,0.001,18.07,6.4,63.0,0,2
2023-01-09 03:00:00,1.02,2.5,7.1,9.8,23.0,34.0,13.55,715.4,0,65.0,3.2,0.001,17.22,10.7,53.0,0,3
2023-01-09 04:00:00,0.98,2.7,12.5,15.4,17.0,41.0,14.8,715.5,0,69.0,5.3,0.001,15.93,7.9,24.0,0,4
2023-01-09 05:00:00,1.01,2.8,15.8,18.8,15.0,42.0,24.55337662337662,715.6,0,72.0,9.7,0.001,15.76,6.6,21.0,0,5
2023-01-09 06:00:00,1.04,2.8,16.8,19.7,14.0,50.0,24.96333333333333,715.5,0,73.0,11.2,0.001,15.7,5.3,4.0,0,6
2023-01-09 07:00:00,1.09,4.4,19.8,24.4,13.0,48.0,26.63253333333333,715.7,0,75.0,7.4,0.001,15.56,5.6,353.0,0,7
2023-01-09 08:00:00,1.22,5.4,28.2,33.7,9.0,56.0,27.71310810810811,715.9,0,72.0,5.7,0.005,15.48,3.1,311.0,0,8
2023-01-09 09:00:00,1.39,15.0,29.5,44.7,8.0,62.0,29.54413333333333,716.1,0,71.0,5.3,0.075,15.87,2.9,308.0,0,9
2023-01-09 10:00:00,1.4,14.3,27.4,41.9,16.0,65.0,30.66586666666667,716.5,0,62.0,7.6,0.147,18.39,4.7,31.0,0,10
2023-01-09 11:00:00,1.38,13.4,28.0,41.7,20.0,81.0,33.17157894736842,716.6,0,58.0,7.6,0.279,19.5,4.4,76.0,0,11
2023-01-09 12:00:00,1.43,16.1,29.9,46.2,23.0,81.0,37.25,716.3,0,54.0,6.2,0.491,20.46,5.8,63.0,0,12
2023-01-09 13:00:00,1.19,6.3,17.0,23.5,34.0,95.0,26.38,715.6,0,50.0,4.9,0.429,21.5,5.2,31.0,0,13
2023-01-09 14:00:00,1.26,6.2,20.1,26.5,37.0,72.0,29.22,714.8,0,50.0,4.3,0.377,21.17,7.9,90.0,0,14
2023-01-09 15:00:00,1.13,5.0,12.7,17.9,39.0,74.0,20.74,714.1,0,47.0,3.9,0.447,22.06,8.3,78.0,0,15
2023-01-09 16:00:00,1.13,4.8,11.8,16.9,35.0,59.0,18.13,713.9,0,49.0,3.5,0.333,22.29,9.6,63.0,0,16
2023-01-09 17:00:00,1.17,5.2,15.4,20.8,30.0,58.0,17.13,714.0,0,50.0,3.2,0.084,21.73,10.1,53.0,0,17
2023-01-09 18:00:00,1.26,4.6,19.8,24.7,25.0,57.0,17.49,714.3,0,53.0,3.3,0.018,20.75,7.9,67.0,0,18
2023-01-09 19:00:00,1.23,3.5,17.4,21.1,24.0,61.0,17.74,714.7,0,57.0,3.0,0.001,19.94,7.1,88.0,0,19
2023-01-09 20:00:00,1.32,4.3,23.7,28.1,16.0,54.0,19.21,714.9,0,60.0,3.0,0.001,19.28,6.8,87.0,0,20
2023-01-09 21:00:00,1.26,3.5,21.6,25.3,15.0,56.0,19.82,715.2,0,63.0,2.8,0.001,18.3,2.9,116.0,0,21
2023-01-09 22:00:00,1.41,6.1,30.3,36.6,6.0,57.0,21.73,715.2,0,66.0,2.7,0.001,17.45,2.5,189.0,0,22
2023-01-09 23:00:00,1.42,7.0,28.3,35.6,6.0,60.0,22.29,715.3,0,69.0,2.7,0.001,16.85,2.9,248.0,0,23
2023-01-10 00:00:00,1.54,15.7,33.9,49.8,3.0,62.0,22.42,715.3,0,70.0,4.368115942028985,0.001,16.41,2.8,234.0,1,0
2023-01-10 01:00:00,1.47,14.3,32.9,47.5,3.0,61.0,25.69,715.1,0,71.0,2.6,0.001,16.13,2.7,242.0,1,1
2023-01-10 02:00:00,1.41,11.4,32.0,43.6,3.0,60.0,26.5,714.9,0,71.0,2.6,0.001,15.84,3.3,225.0,1,2
2023-01-10 03:00:00,1.4,21.6,32.6,54.4,16.0126582278481,63.0,30.18,714.6,0,72.0,2.7,0.001,15.24,2.2,275.0,1,3
2023-01-10 04:00:00,1.42,21.6,31.6,53.4,14.075,83.0,33.87,714.5,0,74.0,2.7,0.001,14.82,3.0,228.0,1,4
2023-01-10 05:00:00,1.31,8.6,29.4,38.2,12.12195121951219,78.0,34.04,714.5,0,72.0,2.6,0.001,14.55,2.6,222.0,1,5
2023-01-10 06:00:00,1.41,25.9,32.6,58.7,9.886075949367088,78.0,48.7,714.7,0,71.0,2.9,0.001,14.2,3.5,231.0,1,6
2023-01-10 07:00:00,1.48,51.1,36.0,87.3,7.558441558441558,121.0,51.95,714.7,0,66.0,3.2,0.001,14.31,2.8,258.0,1,7
2023-01-10 08:00:00,1.79,61.4,36.6,98.3,4.0,130.0,58.54,714.7,0,62.0,3.5,0.007,14.71,4.9,233.0,1,8
2023-01-10 09:00:00,1.88,57.2,35.9,93.3,5.0,156.0,42.98,714.9,0,52.0,3.7,0.042,17.87,3.3,194.0,1,9
2023-01-10 10:00:00,1.57,32.6,37.4,70.2,10.0,121.0,34.54,715.0,0,38.0,4.2,0.097,20.56,4.3,266.0,1,10
2023-01-10 11:00:00,1.7,24.7,39.3,64.1,18.0,104.0,62.0,715.1,0,40.0,4.6,0.418,21.93,4.6,9.0,1,11
2023-01-10 12:00:00,1.69,19.2,43.3,62.7,27.0,139.0,67.21,714.8,0,35.0,5.2,0.551,24.09,4.1,37.0,1,12
2023-01-10 13:00:00,1.63,13.0,41.3,54.5,39.0,135.0,61.52,713.8,0,31.0,5.1,0.63,25.27,5.2,30.0,1,13
2023-01-10 14:00:00,1.65,14.0,51.1,65.3,42.0,117.0,63.06,712.8,0,26.0,11.8,0.613,26.75,6.9,49.0,1,14
2023-01-10 15:00:00,1.54,7.5,38.6,46.3,59.0,128.0,56.78,712.2,0,25.0,7.2,0.533,27.49,8.2,74.0,1,15
2023-01-10 16:00:00,1.43,4.9,26.3,31.3,71.0,110.0,39.16,711.9,0,26.0,4.9,0.325,27.63,10.0,54.0,1,16
2023-01-10 17:00:00,1.31,3.9,20.5,24.6,65.0,101.0,25.81,711.8,0,26.0,4.1,0.084,27.44,9.5,71.0,1,17
2023-01-10 18:00:00,1.24,3.4,17.2,20.8,53.0,77.0,19.36,711.9,0,28.0,3.5,0.023,26.31,9.0,117.0,1,18
2023-01-10 19:00:00,1.33,3.4,23.0,26.5,42.0,57.0,19.36,712.2,0,32.0,3.4,0.001,24.76,7.4,106.0,1,19
2023-01-10 20:00:00,1.34,3.2,23.6,27.0,32.0,62.0,38.8,712.4,0,34.0,3.3,0.001,23.78,5.7,97.0,1,20
2023-01-10 21:00:00,1.24,3.4,17.3,20.9,29.0,73.0,20.91,712.5,0,37.0,3.0,0.001,23.21,6.5,138.0,1,21
2023-01-10 22:00:00,1.51,3.9,36.1,40.1,16.0,53.0,21.84,712.4,0,37.0,3.0,0.001,21.41,5.4,211.0,1,22
2023-01-10 23:00:00,1.36,3.5,29.8,33.4,19.0,58.0,21.02,712.5,0,37.0,4.452777777777778,0.001,20.96,4.4,212.0,1,23
2023-01-11 00:00:00,1.36,3.2,35.5,38.9,14.0,53.0,26.0,712.6,0,36.0,3.3,0.001,20.26,5.6,221.0,2,0
2023-01-11 01:00:00,1.39,4.6,46.4,51.2,6.0,69.0,27.85,712.6,0,39.0,3.3,0.001,19.16,3.1,283.0,2,1
2023-01-11 02:00:00,1.31,4.2,44.6,49.0,6.0,78.0,29.59,712.4,0,38.0,4.467605633802817,0.001,18.44,3.1,238.0,2,2
2023-01-11 03:00:00,1.2,3.3,33.0,36.4,12.0,79.0,24.27,712.2,0,39.0,3.2,0.001,17.74,3.0,295.0,2,3
2023-01-11 04:00:00,1.11,3.1,18.3,21.6,23.0,63.0,20.13,711.9,0,37.0,3.2,0.001,17.77,3.8,291.0,2,4
2023-01-11 05:00:00,1.16,3.1,27.6,31.0,13.0,55.0,20.04,711.5,0,40.0,3.0,0.001,16.77,3.5,290.0,2,5
2023-01-11 06:00:00,1.12,3.6,20.1,24.0,18.0,59.0,19.48,711.4,0,35.0,3.2,0.001,16.88,3.1,255.0,2,6
2023-01-11 07:00:00,1.32,20.2,34.1,54.5,8.0,65.0,21.39,711.4,0,36.0,3.3,0.001,16.49,3.3,276.0,2,7
