date,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR,dia_semana,hora
2022-12-08 22:00:00,3.42,126.1,66.2,192.5,6.0,263.0,,722.2,0,76.0,3.3,0.0,20.54,2.7,316.0,3,22
2022-12-08 23:00:00,4.09,168.1,60.3,228.5,6.0,274.0,,722.2,0,79.0,3.5,0.0,19.66,2.4,126.0,3,23
2022-12-09 00:00:00,3.42,178.9,57.2,236.1,16.11764705882353,308.0,,722.1,0,81.0,3.5,0.0,19.65,3.6,97.0,4,0
2022-12-09 01:00:00,2.03,98.1,44.8,143.1,5.0,335.0,,721.8,0,83.0,3.0,0.0,18.66,3.0,4.0,4,1
2022-12-09 02:00:00,1.57,58.9,34.1,93.3,5.0,177.0,,721.6,0,86.0,2.6,0.0,18.33,4.2,63.0,4,2
2022-12-09 03:00:00,1.12,18.0,23.3,41.5,5.0,121.0,,721.3,0,90.0,2.3,0.0,17.76,3.8,71.0,4,3
2022-12-09 04:00:00,1.01,3.9,21.0,25.1,7.0,72.0,,721.0,0,92.0,2.3,0.0,17.78,4.9,76.0,4,4
2022-12-09 05:00:00,0.98,3.4,16.5,20.0,9.0,53.0,,720.8,0,94.0,2.2,0.0,17.74,2.5,168.0,4,5
2022-12-09 06:00:00,1.03,6.7,21.6,28.4,6.0,62.0,,720.7,0,95.0,2.5,0.0,17.76,2.9,223.0,4,6
2022-12-09 07:00:00,1.18,8.7,25.2,34.1,5.0,74.0,,720.9,0,95.0,2.6,0.0,17.92,2.2,50.0,4,7
2022-12-09 08:00:00,1.22,10.7,19.1,30.0,7.0,84.0,,721.3,0,95.0,2.6,0.0,17.96,5.4,76.0,4,8
2022-12-09 09:00:00,1.2,17.2,22.2,39.5,6.0,69.0,,721.6,0,95.0,2.8,0.009,18.15,5.9,66.0,4,9
2022-12-09 10:00:00,1.0,10.2,16.7,27.1,9.0,75.0,,722.1,0,95.0,2.6,0.058,18.17,7.3,44.0,4,10
2022-12-09 11:00:00,0.96,8.0,12.0,20.1,16.0,66.0,,722.1,0,93.0,2.4,0.235,19.39,8.8,38.0,4,11
2022-12-09 12:00:00,0.92,6.9,11.4,18.5,21.0,59.0,,721.7,0,83.0,2.4,0.289,20.88,8.4,41.0,4,12
2022-12-09 13:00:00,0.94,6.9,11.8,18.8,28.0,57.0,,720.9,0,76.0,2.5,0.436,22.59,6.7,49.0,4,13
2022-12-09 14:00:00,0.97,6.5,13.7,20.4,36.0,68.0,,720.0,0,67.0,2.7,0.399,24.35,6.1,67.0,4,14
2022-12-09 15:00:00,1.13,8.3,20.7,29.2,45.0,75.0,,719.5,0,66.0,3.0,0.325,23.75,8.3,122.0,4,15
2022-12-09 16:00:00,1.12,5.4,21.1,26.6,64.0,96.0,,719.3,0,64.0,4.0,0.236,23.83,9.1,125.0,4,16
2022-12-09 17:00:00,1.11,5.1,19.8,25.0,59.0,101.0,,719.2,0,64.0,4.1,0.095,23.51,11.0,147.0,4,17
2022-12-09 18:00:00,1.26,6.0,25.1,31.2,47.0,91.0,22.0,719.3,0,68.0,3.4,0.006,22.52,7.6,152.0,4,18
2022-12-09 19:00:00,1.64,6.4,42.4,49.0,27.0,98.0,22.0,719.4,0,72.0,3.0,0.0,21.66,5.6,136.0,4,19
2022-12-09 20:00:00,1.91,7.5,53.4,61.1,12.0,118.0,21.0,719.5,0,75.0,2.8,0.0,20.95,4.2,45.0,4,20
2022-12-09 21:00:00,3.28,58.6,64.9,123.7,6.0,138.0,22.0,719.7,0,77.0,3.1,0.0,20.49,4.1,64.0,4,21
2022-12-09 22:00:00,3.2,74.1,63.4,137.7,6.0,208.0,,719.9,0,79.0,3.2,0.0,20.35,3.7,77.0,4,22
2022-12-09 23:00:00,2.28,71.3,55.9,127.5,5.0,238.0,,720.1,0,78.0,3.1,0.0,20.63,7.7,78.0,4,23
2022-12-10 00:00:00,1.26,9.6,30.0,39.8,8.0,213.0,,720.0,0,82.0,2.7,0.0,20.45,8.5,119.0,5,0
2022-12-10 01:00:00,0.98,3.8,13.0,17.0,13.0,99.0,,719.7,0,86.0,3.0,0.0,20.05,11.6,139.0,5,1
2022-12-10 02:00:00,0.91,3.9,10.0,14.0,12.0,55.0,,719.4,0,90.0,2.8,0.0,19.7,8.0,139.0,5,2
2022-12-10 03:00:00,0.86,3.4,8.6,12.1,13.0,44.0,,719.2,0,91.0,2.7,0.0,19.37,9.0,145.0,5,3
2022-12-10 04:00:00,0.84,2.7,6.6,9.5,14.0,46.0,,719.0,0,92.0,2.5,0.0,19.07,7.4,143.0,5,4
2022-12-10 05:00:00,0.85,2.9,8.3,11.4,13.0,47.0,,718.9,0,92.0,2.5,0.0,18.86,6.7,103.0,5,5
2022-12-10 06:00:00,0.87,3.9,11.0,15.1,11.0,42.0,,718.8,0,93.0,2.4,0.0,18.67,6.6,103.0,5,6
2022-12-10 07:00:00,0.94,5.0,13.3,18.4,10.0,47.0,21.0,719.1,0,93.0,2.4,0.0,18.59,5.8,126.0,5,7
2022-12-10 08:00:00,1.03,7.4,15.5,23.1,8.0,54.0,,719.5,0,93.0,3.091176470588235,0.0,18.54,5.5,88.0,5,8
2022-12-10 09:00:00,1.08,11.0,16.3,27.5,8.0,59.0,,719.9,0,93.0,3.388571428571428,0.021,18.64,4.6,75.0,5,9
2022-12-10 10:00:00,1.08,13.7,14.6,28.5,10.0,72.0,19.0,720.2,0,92.0,2.7,0.096,19.52,5.0,66.0,5,10
2022-12-10 11:00:00,1.01,11.9,14.5,26.5,13.0,83.0,20.0,720.2,0,88.0,3.0,0.178,20.76,5.5,68.0,5,11
2022-12-10 12:00:00,0.97,9.4,13.2,22.7,17.0,83.0,,720.0,0,79.0,3.1,0.198,21.92,5.2,77.0,5,12
2022-12-10 13:00:00,1.04,9.7,16.4,26.3,23.0,66.0,21.0,719.3,0,72.0,3.1,0.35,23.58,5.2,92.0,5,13
2022-12-10 14:00:00,1.12,8.4,19.4,28.0,36.0,81.0,,718.3,0,65.0,3.3,0.433,25.05,6.0,167.0,5,14
2022-12-10 15:00:00,1.26,7.2,21.0,28.4,48.0,88.0,,717.7,0,63.0,3.2,0.317,25.07,8.5,156.0,5,15
2022-12-10 16:00:00,1.23,5.6,19.8,25.5,58.0,99.0,22.0,717.7,0,65.0,3.2,0.235,24.7,10.2,151.0,5,16
2022-12-10 17:00:00,1.2,4.8,18.0,22.9,57.0,106.0,23.0,718.0,0,66.0,3.3,0.104,24.21,10.2,145.0,5,17
2022-12-10 18:00:00,1.17,5.2,20.4,25.7,35.0,94.0,,718.4,0,69.0,3.2,0.008,23.11,8.1,118.0,5,18
2022-12-10 19:00:00,1.5,4.7,34.2,39.1,14.0,86.0,22.0,718.9,0,72.0,3.3,0.0,22.06,5.1,52.0,5,19
2022-12-10 20:00:00,2.53,32.6,48.6,81.4,6.0,105.0,,719.5,0,74.0,4.8,0.0,21.53,3.9,3.0,5,20
2022-12-10 21:00:00,2.29,40.4,51.2,91.8,6.0,147.0,,719.8,0,76.0,5.5,0.0,21.35,5.2,347.0,5,21
2022-12-10 22:00:00,2.37,46.5,52.1,98.9,6.0,185.0,,719.9,0,78.0,5.3,0.0,20.67,4.3,295.0,5,22
2022-12-10 23:00:00,2.73,51.7,50.7,102.7,18.44444444444444,177.0,,719.9,0,79.0,4.7,0.0,20.65,4.9,264.0,5,23
2022-12-11 00:00:00,3.07,89.2,46.2,135.6,16.61111111111111,162.0,,720.0,0,80.0,4.2,0.0,19.89,2.3,262.0,6,0
2022-12-11 01:00:00,2.71,77.7,43.1,121.0,5.0,170.0,,720.2,0,82.0,3.5,0.0,19.32,5.5,57.0,6,1
2022-12-11 02:00:00,1.66,29.1,35.4,64.8,5.0,176.0,,720.1,0,85.0,3.0,0.0,18.36,2.7,14.0,6,2
2022-12-11 03:00:00,1.59,23.0,33.0,56.3,5.0,127.0,,719.9,0,84.0,2.9,0.0,18.8,5.2,340.0,6,3
2022-12-11 04:00:00,0.97,3.3,17.0,20.4,10.0,113.0,,719.8,0,82.0,2.6,0.0,19.45,6.0,358.0,6,4
2022-12-11 05:00:00,0.9,2.9,12.3,15.4,13.0,56.0,16.0,719.9,0,81.0,2.5,0.0,19.55,4.9,335.0,6,5
2022-12-11 06:00:00,1.11,4.4,15.7,20.2,11.0,45.0,17.0,719.8,0,82.0,2.4,0.0,19.25,4.0,331.0,6,6
2022-12-11 07:00:00,1.36,15.2,25.6,40.9,5.0,82.0,17.0,720.3,0,83.0,2.4,0.0,18.64,5.0,356.0,6,7
2022-12-11 08:00:00,1.26,11.4,24.2,35.8,7.0,86.0,16.0,720.9,0,84.0,3.1,0.008,18.82,5.1,339.0,6,8
2022-12-11 09:00:00,1.05,8.3,17.9,26.4,11.0,86.0,,721.3,0,81.0,3.688235294117647,0.077,19.82,4.5,326.0,6,9
2022-12-11 10:00:00,1.05,7.8,15.4,23.3,15.0,75.0,,721.8,0,76.0,6.308571428571428,0.135,21.37,5.6,20.0,6,10
2022-12-11 11:00:00,0.97,5.6,11.9,17.7,19.0,74.0,19.0,721.9,0,74.0,2.5,0.166,21.97,8.2,32.0,6,11
2022-12-11 12:00:00,0.89,4.1,7.2,11.5,23.0,59.0,21.0,721.4,0,72.0,2.4,0.204,22.89,7.2,11.0,6,12
2022-12-11 13:00:00,0.84,4.1,5.7,9.9,26.0,49.0,22.0,720.6,0,69.0,2.3,0.235,23.87,6.2,32.0,6,13
2022-12-11 14:00:00,0.88,4.0,6.3,10.5,28.0,40.0,23.0,719.9,0,66.0,2.2,0.214,25.01,4.3,146.0,6,14
2022-12-11 15:00:00,0.88,5.3,7.0,12.5,29.0,43.0,22.0,719.2,0,64.0,2.3,0.186,25.22,4.8,57.0,6,15
2022-12-11 16:00:00,0.9,5.1,9.1,14.3,30.0,46.0,19.0,719.1,0,60.0,2.4,0.128,25.42,6.0,114.0,6,16
2022-12-11 17:00:00,0.92,4.5,9.3,13.9,24.0,45.0,18.0,719.1,0,63.0,2.4,0.039,24.02,8.8,79.0,6,17
2022-12-11 18:00:00,1.07,5.6,15.6,21.4,23.0,54.0,21.0,719.1,0,69.0,2.2,0.006,23.12,9.7,131.0,6,18
2022-12-11 19:00:00,1.37,6.9,24.2,31.2,16.0,66.0,23.0,719.4,0,73.0,3.9,0.0,22.23,8.6,149.0,6,19
2022-12-11 20:00:00,1.53,10.2,27.4,37.8,9.0,75.0,22.0,719.5,0,77.0,4.0,0.0,21.51,7.4,141.0,6,20
2022-12-11 21:00:00,1.51,9.3,27.7,37.1,9.0,86.0,20.0,719.8,0,78.0,3.2,0.0,21.14,7.0,130.0,6,21
2022-12-11 22:00:00,1.5,13.1,29.6,42.8,8.0,91.0,17.0,720.0,0,78.0,3.0,0.0,20.87,5.8,120.0,6,22
2022-12-11 23:00:00,1.51,11.6,29.3,41.1,7.0,99.0,17.0,719.7,0,81.0,2.8,0.0,20.55,6.4,136.0,6,23
2022-12-12 00:00:00,1.29,8.2,25.1,33.5,10.0,90.0,16.0,719.4,0,80.0,2.7,0.0,20.37,6.8,145.0,0,0
2022-12-12 01:00:00,1.4,10.8,29.2,40.1,6.0,61.0,18.0,719.0,0,82.0,2.6,0.0,19.63,5.7,154.0,0,1
2022-12-12 02:00:00,1.19,4.6,20.5,25.4,10.0,70.0,16.0,718.8,0,82.0,2.5,0.0,19.87,6.7,139.0,0,2
2022-12-12 03:00:00,0.92,3.2,9.5,12.9,18.0,55.0,,718.3,0,81.0,2.4,0.0,20.24,6.6,148.0,0,3
2022-12-12 04:00:00,0.85,2.6,6.5,9.3,20.0,42.0,,718.1,0,82.0,2.4,0.0,20.02,7.5,138.0,0,4
2022-12-12 05:00:00,0.85,2.7,6.8,9.6,20.0,33.0,17.0,718.0,0,83.0,2.6,0.0,19.6,5.7,120.0,0,5
2022-12-12 06:00:00,0.92,3.4,14.5,18.1,13.0,37.0,,718.0,0,86.0,2.8,0.0,18.2,2.7,85.0,0,6
2022-12-12 07:00:00,1.49,35.3,24.2,59.8,5.0,39.0,,718.0,0,88.0,3.0,0.0,17.71,3.0,108.0,0,7
2022-12-12 08:00:00,1.7,70.3,24.2,94.7,6.0,71.0,58.0,718.1,0,88.0,3.0,0.019,17.51,3.7,40.0,0,8
2022-12-12 09:00:00,1.56,51.1,24.9,76.2,6.0,94.0,22.0,718.5,0,89.0,2.8,0.089,18.61,5.6,11.0,0,9
2022-12-12 10:00:00,1.2,20.5,25.0,45.7,10.0,91.0,28.0,718.8,0,86.0,2.8,0.125,19.97,5.2,41.0,0,10
2022-12-12 11:00:00,1.04,10.0,17.8,27.9,22.0,78.0,,718.4,0,80.0,3.9,0.292,21.48,6.2,67.0,0,11
2022-12-12 12:00:00,1.03,10.3,19.1,29.6,22.0,71.0,23.0,717.6,0,78.0,4.6,0.259,21.72,6.5,75.0,0,12
2022-12-12 13:00:00,1.05,10.5,18.5,29.2,24.0,74.0,22.0,716.6,0,76.0,3.8,0.26,22.02,8.6,78.0,0,13
2022-12-12 14:00:00,1.08,10.3,17.3,27.8,26.0,77.0,21.0,715.9,0,74.0,3.3,0.266,22.58,6.8,126.0,0,14
2022-12-12 15:00:00,1.16,9.7,20.4,30.2,30.0,71.0,18.0,715.1,0,72.0,3.4,0.264,23.32,6.7,158.0,0,15
2022-12-12 16:00:00,1.14,8.1,20.5,28.8,38.0,75.0,22.0,714.5,0,72.0,3.3,0.215,23.01,9.8,145.0,0,16
2022-12-12 17:00:00,1.19,4.4,22.1,26.7,53.0,86.0,20.0,714.4,0,74.0,3.4,0.083,22.78,9.2,145.0,0,17
2022-12-12 18:00:00,1.23,4.9,24.4,29.4,53.0,96.0,21.0,714.2,0,74.0,4.2,0.017,22.48,8.6,144.0,0,18
2022-12-12 19:00:00,1.53,6.2,34.8,41.2,38.0,93.0,21.0,714.3,0,77.0,4.0,0.0,21.65,4.6,147.0,0,19
2022-12-12 20:00:00,2.48,30.1,61.4,91.7,10.0,104.0,20.0,714.3,0,80.0,3.6,0.0,20.34,1.9,50.0,0,20
2022-12-12 21:00:00,2.92,38.4,68.7,107.4,6.0,143.0,18.0,714.3,0,81.0,3.4,0.0,20.45,3.7,113.2222222222222,0,21
2022-12-12 22:00:00,3.6,85.3,68.5,154.0,6.0,155.0,18.0,714.0,0,83.0,3.5,0.0,19.62,2.1,245.0,0,22
2022-12-12 23:00:00,3.66,103.7,67.8,171.7,5.0,188.0,17.0,713.9,0,85.0,3.4,0.0,19.09,3.0,110.0,0,23
2022-12-13 00:00:00,3.28,90.7,61.6,152.5,5.0,237.0,,713.7,0,86.0,3.3,0.0,18.91,2.9,275.0,1,0
2022-12-13 01:00:00,3.22,94.5,51.5,146.1,5.0,185.0,,713.4,0,87.0,3.2,0.0,18.21,2.2,237.0,1,1
2022-12-13 02:00:00,3.15,105.8,47.5,153.4,12.97058823529412,148.0,,713.2,0,89.0,3.2,0.0,17.5,1.9,127.0,1,2
2022-12-13 03:00:00,3.32,120.2,44.4,164.7,12.93939393939394,160.0,,713.0,0,90.0,3.986111111111111,0.0,17.51,3.0,345.0,1,3
2022-12-13 04:00:00,2.13,93.1,37.0,130.2,11.34375,164.0,,712.8,0,91.0,2.9,0.0,17.81,3.8,349.0,1,4
2022-12-13 05:00:00,1.09,5.2,25.8,31.2,6.0,140.0,,712.6,0,92.0,2.2,0.0,18.38,2.9,14.0,1,5
2022-12-13 06:00:00,1.13,6.9,25.3,32.3,7.0,72.0,,712.4,0,92.0,2.2,0.0,17.87,2.5,131.0,1,6
2022-12-13 07:00:00,1.81,38.3,26.0,64.6,5.0,78.0,,712.5,0,92.0,2.6,0.0,16.89,2.7,316.0,1,7
2022-12-13 08:00:00,2.86,113.7,31.2,145.0,6.0,94.0,,713.0,0,93.0,3.0,0.015,16.5,2.5,257.0,1,8
2022-12-13 09:00:00,2.48,83.3,39.7,123.2,7.0,117.0,,713.3,0,86.0,2.9,0.118,19.35,4.0,203.0,1,9
2022-12-13 10:00:00,2.02,49.7,46.8,96.7,10.0,149.0,,713.6,0,66.0,4.0,0.275,24.77,2.9,196.0,1,10
2022-12-13 11:00:00,1.49,22.4,38.7,61.3,21.0,158.0,,713.4,0,47.0,6.8,0.395,26.63,5.2,181.0,1,11
2022-12-13 12:00:00,1.27,13.3,31.7,45.2,32.0,115.0,,712.9,0,34.0,6.4,0.475,27.69,6.9,170.0,1,12
2022-12-13 13:00:00,1.08,9.3,24.2,33.7,41.0,99.0,,712.0,0,32.0,5.1,0.477,28.35,10.2,161.0,1,13
2022-12-13 14:00:00,0.94,6.3,15.5,21.9,47.0,80.0,,711.2,0,27.0,3.7,0.497,29.28,11.9,157.0,1,14
2022-12-13 15:00:00,0.91,5.5,14.9,20.6,52.0,67.0,,710.7,0,26.0,3.5,0.362,30.17,11.5,157.0,1,15
2022-12-13 16:00:00,0.97,7.2,15.6,22.9,51.0,67.0,,710.5,0,29.0,3.3,0.283,29.99,12.1,167.0,1,16
2022-12-13 17:00:00,0.98,5.1,19.2,24.4,47.0,68.0,,710.5,0,31.0,3.2,0.127,29.43,11.2,169.0,1,17
2022-12-13 18:00:00,1.13,5.7,31.2,37.1,32.0,73.0,,710.9,0,28.0,3.2,0.011,27.45,9.7,152.0,1,18
2022-12-13 19:00:00,1.55,12.5,52.7,65.5,13.0,90.0,,711.3,0,33.0,4.936111111111111,0.0,25.29,6.7,150.0,1,19
2022-12-13 20:00:00,2.89,67.9,61.8,130.0,6.0,116.0,,711.7,0,42.0,4.4,0.0,23.43,3.5,231.0,1,20
2022-12-13 21:00:00,4.5,146.6,58.0,204.7,6.0,153.0,,711.9,0,51.0,4.3,0.0,21.52,2.8,16.0,1,21
2022-12-13 22:00:00,2.73,129.7,68.2,198.0,5.0,202.0,,712.1,0,55.0,4.5,0.0,21.94,5.3,7.0,1,22
2022-12-13 23:00:00,2.03,95.5,60.3,156.0,5.0,257.0,,712.3,0,61.0,4.7,0.0,21.03,5.8,352.0,1,23
2022-12-14 00:00:00,1.16,21.9,31.0,53.1,6.0,241.0,,712.3,0,77.0,3.1,0.0,19.98,7.4,2.0,2,0
2022-12-14 01:00:00,0.9,3.2,16.6,20.0,13.0,102.0,,712.5,0,76.0,2.9,0.0,19.04,8.7,4.0,2,1
2022-12-14 02:00:00,0.74,2.9,7.9,10.9,24.0,54.0,,712.8,0,64.0,2.9,0.0,18.13,13.0,13.0,2,2
2022-12-14 03:00:00,0.69,2.7,4.7,7.6,26.0,75.0,,712.8,0,60.0,2.8,0.0,17.77,17.1,19.0,2,3
2022-12-14 04:00:00,0.65,2.6,4.2,7.0,27.0,95.0,,713.0,0,53.0,2.7,0.0,17.01,20.3,25.0,2,4
2022-12-14 05:00:00,0.62,2.7,4.5,7.4,29.0,92.0,,713.4,0,49.0,2.4,0.0,16.26,19.8,20.0,2,5
2022-12-14 06:00:00,0.63,2.9,7.5,10.6,26.0,58.0,,714.1,0,49.0,2.3,0.0,15.34,14.7,23.0,2,6
2022-12-14 07:00:00,0.66,3.0,9.6,12.7,25.0,41.0,,715.0,0,48.0,2.3,0.0,15.01,15.4,19.0,2,7
2022-12-14 08:00:00,0.78,5.2,17.2,22.5,20.0,36.0,,716.1,0,47.0,2.4,0.019,15.15,10.8,5.0,2,8
2022-12-14 09:00:00,0.8,8.1,18.5,26.8,20.0,56.0,,717.0,0,42.0,2.3,0.123,16.79,10.0,14.0,2,9
2022-12-14 10:00:00,0.65,4.7,8.5,13.3,30.0,63.0,,717.9,0,35.0,2.1,0.258,17.45,16.6,31.0,2,10
2022-12-14 11:00:00,0.63,4.3,6.9,11.4,32.0,66.0,,718.2,0,32.0,2.1,0.406,18.25,14.3,26.0,2,11
2022-12-14 12:00:00,0.6,4.3,6.7,11.1,35.0,41.0,,717.8,0,29.0,2.2,0.487,19.46,11.4,31.0,2,12
2022-12-14 13:00:00,0.66,4.7,6.8,11.6,36.0,35.0,,716.8,0,28.0,2.5,0.514,20.5,9.4,59.0,2,13
2022-12-14 14:00:00,0.65,6.1,8.3,14.5,38.0,31.0,,716.1,0,28.0,2.7,0.487,21.31,9.0,68.0,2,14
2022-12-14 15:00:00,0.64,4.8,7.5,12.5,40.0,40.0,,715.6,0,27.0,2.5,0.364,22.21,6.4,348.0,2,15
2022-12-14 16:00:00,0.62,5.8,7.6,13.5,40.0,39.0,,715.6,0,27.0,2.4,0.292,22.86,6.3,96.0,2,16
2022-12-14 17:00:00,0.63,4.4,8.3,12.8,40.0,40.0,,716.0,0,27.0,2.4,0.141,22.6,5.0,86.0,2,17
2022-12-14 18:00:00,0.89,10.0,18.5,28.6,32.0,40.0,,716.5,0,29.0,2.6,0.013,20.44,3.2,75.0,2,18
2022-12-14 19:00:00,1.33,15.8,50.3,66.3,10.0,42.0,,717.0,0,38.0,2.9,0.0,19.13,5.5,215.0,2,19
2022-12-14 20:00:00,1.41,15.8,47.2,63.2,10.0,81.0,,717.7,0,44.0,2.6,0.0,18.21,6.9,189.0,2,20
2022-12-14 21:00:00,1.35,10.6,38.9,49.7,15.0,93.0,,718.2,0,45.0,2.7,0.0,17.61,6.3,154.0,2,21
2022-12-14 22:00:00,1.1,8.0,36.1,44.3,16.0,78.0,,718.7,0,43.0,3.5,0.0,17.44,6.2,187.0,2,22
2022-12-14 23:00:00,1.1,6.3,38.4,44.9,12.0,73.0,,719.0,0,50.0,2.5,0.0,16.05,3.7,286.0,2,23
2022-12-15 00:00:00,1.39,27.2,41.6,69.0,7.0,70.0,,719.4,0,51.0,2.6,0.0,15.33,6.3,50.0,3,0
2022-12-15 01:00:00,1.11,36.5,37.1,73.9,5.0,96.0,,719.6,0,57.0,3.0,0.0,13.63,5.4,16.0,3,1
2022-12-15 02:00:00,1.16,54.7,37.8,92.7,6.0,86.0,,719.5,0,57.0,3.9,0.0,12.99,3.8,3.0,3,2
2022-12-15 03:00:00,1.07,38.7,35.2,74.2,6.0,104.0,,719.5,0,58.0,3.9,0.0,12.56,3.0,349.0,3,3
2022-12-15 04:00:00,1.1,34.0,33.9,68.2,5.0,83.0,,719.6,0,59.0,3.4,0.0,12.64,4.3,45.0,3,4
2022-12-15 05:00:00,0.98,31.1,34.6,66.0,6.0,73.0,,719.7,0,60.0,4.0,0.0,12.08,4.6,111.0,3,5
2022-12-15 06:00:00,0.96,22.3,32.8,55.4,6.0,76.0,,719.8,0,59.0,4.4,0.0,11.45,3.2,13.0,3,6
2022-12-15 07:00:00,1.76,68.9,34.6,103.8,6.0,62.0,,719.9,0,59.0,4.2,0.0,10.81,2.3,350.0,3,7
2022-12-15 08:00:00,3.44,197.3,36.9,234.1,13.28571428571429,82.0,,720.2,0,59.0,5.2,0.017,11.97,2.1,9.0,3,8
2022-12-15 09:00:00,2.21,88.0,39.9,128.1,10.0,118.0,,720.7,0,46.0,8.0,0.121,16.36,4.3,123.0,3,9
2022-12-15 10:00:00,1.07,17.1,27.5,44.8,25.0,96.0,,720.8,0,40.0,8.4,0.256,17.15,6.1,160.0,3,10
2022-12-15 11:00:00,0.95,14.1,27.3,41.6,34.0,61.0,,720.6,0,38.0,8.8,0.402,18.34,6.6,147.0,3,11
2022-12-15 12:00:00,0.82,9.0,18.9,28.0,41.0,69.0,,719.8,0,37.0,7.5,0.482,19.6,7.8,157.0,3,12
2022-12-15 13:00:00,0.82,8.4,10.0,18.5,39.0,58.0,,718.9,0,35.0,2.7,0.509,20.1,9.4,147.0,3,13
2022-12-15 14:00:00,0.81,7.5,10.7,18.4,40.0,43.0,,718.1,0,35.0,2.6,0.483,21.0,9.5,146.0,3,14
2022-12-15 15:00:00,0.83,9.1,11.7,21.0,39.0,44.0,,717.5,0,36.0,2.6,0.362,21.47,10.7,148.0,3,15
2022-12-15 16:00:00,0.82,9.6,9.8,19.6,38.0,42.0,,717.4,0,38.0,3.916216216216216,0.286,21.61,13.1,152.0,3,16
2022-12-15 17:00:00,0.76,5.8,12.3,18.2,36.0,52.0,,717.3,0,37.0,2.5,0.138,21.44,12.6,144.0,3,17
2022-12-15 18:00:00,0.83,6.8,18.3,25.2,29.0,59.0,2.0,717.6,0,36.0,2.4,0.015,20.49,11.9,147.0,3,18
2022-12-15 19:00:00,1.18,13.8,38.1,52.0,11.0,53.0,,718.0,0,41.0,2.7,0.0,19.26,8.3,139.0,3,19
2022-12-15 20:00:00,1.34,18.2,42.5,60.9,8.0,88.0,,718.2,0,45.0,2.6,0.0,18.56,7.6,139.0,3,20
2022-12-15 21:00:00,1.32,16.8,39.3,56.3,10.0,88.0,,718.4,0,45.0,2.5,0.0,18.23,7.6,152.0,3,21
2022-12-15 22:00:00,1.18,15.0,36.4,51.6,12.0,73.0,,718.6,0,48.0,2.5,0.0,17.66,9.0,143.0,3,22
2022-12-15 23:00:00,0.95,6.2,26.7,33.1,16.0,68.0,,718.6,0,57.0,2.4,0.0,16.43,9.3,122.0,3,23
2022-12-16 00:00:00,0.97,8.4,33.7,42.2,10.0,62.0,,718.8,0,63.0,3.3,0.0,14.74,5.4,109.0,4,0
2022-12-16 01:00:00,0.85,4.2,24.1,28.5,15.0,67.0,,718.7,0,67.0,3.8,0.0,13.61,3.6,81.0,4,1
2022-12-16 02:00:00,1.01,3.9,30.5,34.5,9.0,48.0,,718.5,0,69.0,2.8,0.0,13.07,2.8,47.0,4,2
2022-12-16 03:00:00,0.94,12.1,30.7,43.0,7.0,50.0,,718.4,0,71.0,2.5,0.0,12.79,4.6,5.0,4,3
2022-12-16 04:00:00,0.88,26.1,35.4,61.7,5.0,55.0,,718.3,0,74.0,2.5,0.0,12.45,5.6,348.0,4,4
2022-12-16 05:00:00,0.85,9.3,33.9,43.3,6.0,65.0,,718.4,0,76.0,3.454285714285714,0.0,12.17,5.1,345.0,4,5
2022-12-16 06:00:00,0.94,17.8,33.8,51.8,5.0,48.0,,718.4,0,78.0,2.7,0.0,12.01,4.3,320.0,4,6
2022-12-16 07:00:00,1.13,23.4,34.2,57.9,5.0,62.0,,718.7,0,79.0,3.1,0.0,12.11,4.1,323.0,4,7
2022-12-16 08:00:00,1.77,70.4,35.4,106.0,6.0,59.0,,719.2,0,81.0,3.9,0.016,12.49,3.7,315.0,4,8
2022-12-16 09:00:00,1.31,35.3,32.1,67.8,9.0,83.0,,719.7,0,71.0,5.1,0.114,14.75,7.4,339.0,4,9
2022-12-16 10:00:00,1.05,20.5,27.1,47.8,16.0,92.0,,720.1,0,61.0,5.3,0.239,16.34,9.2,3.0,4,10
2022-12-16 11:00:00,0.84,7.6,16.2,24.0,30.0,95.0,,720.0,0,66.0,5.9,0.384,18.1,7.4,21.0,4,11
2022-12-16 12:00:00,0.86,7.1,14.7,21.9,33.0,74.0,,719.4,0,64.0,5.2,0.466,19.76,7.3,17.0,4,12
2022-12-16 13:00:00,0.8,5.2,12.5,17.8,39.0,64.0,,718.6,0,58.0,4.1,0.483,21.75,6.8,25.0,4,13
2022-12-16 14:00:00,0.82,6.1,9.2,15.4,41.0,53.0,,717.8,0,51.0,3.6,0.475,22.82,7.2,74.0,4,14
2022-12-16 15:00:00,0.76,4.5,9.1,13.7,43.0,43.0,,717.3,0,49.0,2.9,0.341,24.28,5.9,37.0,4,15
2022-12-16 16:00:00,0.87,7.6,14.6,22.3,40.0,47.0,,717.1,0,46.0,3.0,0.252,23.77,8.0,103.0,4,16
2022-12-16 17:00:00,1.0,9.3,17.1,26.5,37.0,56.0,,717.3,0,48.0,3.0,0.065,22.38,9.2,153.0,4,17
2022-12-16 18:00:00,1.01,5.9,22.2,28.3,37.0,62.0,22.0,717.8,0,54.0,3.4,0.01,21.3,10.5,144.0,4,18
2022-12-16 19:00:00,1.12,5.1,29.4,34.6,37.0,72.0,22.0,718.3,0,60.0,4.9,0.0,20.71,9.4,145.0,4,19
